0,300000,«Наёмники блокчейна» — как ими становятся?,"['Dash', 'блокчейн', 'криптовалюта', 'управление', '\n                Фриланс\n              ', '\n                Венчурные инвестиции\n              ']",data\habr/post__300000.txt
91,300198,6 бесплатных бизнес-курсов как альтернатива MBA,"['образование', 'курсы', 'mba', 'работа', 'резюме', 'карьера', '\n                Блог компании icanchoose.ru\n              ', '\n                Учебный процесс в IT\n              ', '\n                Образование за рубежом\n              ']",data\habr/post__300198.txt
92,300200,"Подружитесь со своим страхом: он важнее, чем вы думаете","['страх', 'страхи', 'работа над собой', 'работать с умом', 'самоосознанность', 'жизненный опыт', 'жизненный успех', 'жизнь', 'размышление', 'мысли', 'мысли вслух', 'психология', 'психология успеха', 'убеждения', 'установка цели', '\n                Блог компании MBA Consult\n              ', '\n                GTD\n              ']",data\habr/post__300200.txt
93,300202,"7 ошибок, которые совершают кандидаты в социальных сетях","['резюме', 'карьера', 'работа', 'сопроводительные письма', 'поиск работы', 'смена работы', 'работа в it', 'социальные медиа', 'социальный рекрутинг', '\n                Блог компании icanchoose.ru\n              ', '\n                Карьера в IT-индустрии\n              ']",data\habr/post__300202.txt
94,300204,У вас «скучный» бизнес? Ошибаетесь,"['advertizing', 'byyd', 'mobile', 'mobile video', 'programmatic', 'мобильный маркетинг', 'потребительское поведение', 'советы', '\n                Блог компании BYYD\n              ', '\n                Контент-маркетинг\n              ', '\n                Аналитика мобильных приложений\n              ']",data\habr/post__300204.txt
95,300206,Интернет-издания находятся на стадии борьбы за рекламодателей и трафик,"['издания', 'реклама', 'facebook', 'социальные сети', '\n                Монетизация веб-сервисов\n              ']",data\habr/post__300206.txt
96,300208,Amazon добавляет ежемесячную подписку для Prime и Prime Video,"['Amazon Prime', 'Prime video', 'prime', '\n                Бизнес-модели\n              ']",data\habr/post__300208.txt
97,300210,30+ кейсов: как скорость сайта влияет на конверсию,"['ускорение сайта', 'a/b-тестирование', 'время ответа сервера', 'конверсия', 'показатель отказов', 'google', 'mozilla', 'bing', 'walmart', 'autoanything', 'facebook', 'amazon', 'yahoo', 'manicurshop', 'aol', 'icttrainingen', 'shopzilla', 'glassesdirect', 'strangeloop', 'portent', 'soasta', 'kyle rush', 'compuware', 'etsy', 'hotmail', 'gomez', 'edmunds', 'staples', 'intuit', '\n                Интернет-маркетинг\n              ']",data\habr/post__300210.txt
98,300212,Клиентский портал или 4 ключевых задачи сервисного бизнеса,"['help desk', 'service desk', 'customer support', 'customer service', 'тикет система', '\n                Блог компании Okdesk\n              ', '\n                Help Desk Software\n              ', '\n                CRM-системы\n              ', '\n                Управление проектами\n              ', '\n                Управление продажами\n              ']",data\habr/post__300212.txt
99,300214,"Как работают профессионалы. Виталий Виноградов, CEO Ticketland.ru","['как работают профессионалы', 'виталий виноградов', 'ticketland', '\n                Управление продуктом\n              ', '\n                Управление продажами\n              ', '\n                Карьера в IT-индустрии\n              ']",data\habr/post__300214.txt
100,300216,У e-commerce на посылках: «Почте России» за два года вновь удалось занять половину посылочного рынка,"['финансовые результаты', 'почта россии', 'выручка', 'чистая прибыль', 'монополия', 'российский рынок', 'доставка товаров', '\n                Бизнес-модели\n              ']",data\habr/post__300216.txt
101,300218,Медицина в ногу со временем: в ИТ-парке запускается HealthCareAccelerator,"['ит-парк', 'it park', 'accelerator', 'акселератор стартапов', 'health', 'медицинское по', '\n                Блог компании ГАУ «ИТ-Парк»\n              ', '\n                Управление продуктом\n              ']",data\habr/post__300218.txt
102,300220,"Познакомьтесь с человеком, превращающим Goldman Sachs в «совершенную» машину","['финансы', 'банки', 'автоматизация банков', 'Goldman Sachs', 'инфотехнологии', '\n                Карьера в IT-индустрии\n              ', '\n                Бизнес-модели\n              ']",data\habr/post__300220.txt
103,300222,ИТ-зависимость: Alibaba и Sinopec намерены создать промышленный аналог крупнейшей в Китае ecommerce-площадки Taobao,"['alibaba', 'ecommerce', 'промышленность', 'интернет-торговля', 'taobao', 'электронная коммерция', 'китайские компании', '\n                Управление e-commerce\n              ', '\n                Бизнес-модели\n              ']",data\habr/post__300222.txt
104,300224,"Система материальной мотивации: КПЭ, отвечающие на главный вопрос Жизни, Вселенной и вообще","['мотивация сотрудников', 'кпэ', 'управление персоналом', '\n                Блог компании Ultima\n              ', '\n                Управление персоналом\n              ', '\n                Бизнес-модели\n              ']",data\habr/post__300224.txt
105,300226,"Преодоление трудовых марафонов: 3-шаговый метод повышения производительности, позволяющий избежать работы по ночам","['продуктивность', 'личная эффективность', 'продуктивность на работе', 'продуктивная деятельность', 'продуктивный день', 'техника помидора', 'техники принятия решений', 'тайм-менеджмент', 'тайм-киллеры', '\n                Блог компании TESTutor\n              ', '\n                GTD\n              ']",data\habr/post__300226.txt
106,300228,Как измерить эффективность команды поддержки. Часть 2,"['служба поддержки', 'хелпдеск', '\n                Блог компании Usedesk\n              ']",data\habr/post__300228.txt
107,300230,Hackaton_weekend | Страх и ненависть в Ставрополе,"['iOS', 'хакатон', 'hackathon', 'objective-c', 'swift', 'php', 'командная работа', 'стартапы; команда; опыт', 'родина', '\n                Блог компании WITHME\n              ']",data\habr/post__300230.txt
108,300234,Как управлять гигантами: правила формирования команды и построения процессов в веб-разработке,"['agima', 'project management', '\n                Блог компании Агентство AGIMA\n              ', '\n                Управление проектами\n              ', '\n                Управление продуктом\n              ']",data\habr/post__300234.txt
109,300236,"Одно письмо, которое заменит сотни отправленных резюме","['карьера', 'работа', 'резюме', 'письмо', 'сопроводительное письмо', 'поиск работы', 'email-маркетинг', '\n                Блог компании icanchoose.ru\n              ', '\n                Карьера в IT-индустрии\n              ']",data\habr/post__300236.txt
110,300238,Основатель WildTangent Алекс Сент-Джон: создание видеоигр — это не работа,"['Алекс Сент-Джон', 'карьера в it', 'игровая индустрия', '\n                Карьера в IT-индустрии\n              ', '\n                Бизнес-модели\n              ']",data\habr/post__300238.txt
111,300242,25 советов по усовершенствованию ваших мобильных приложений и сайтов (часть 1 из 2),"['маркетинг', 'приложения', 'ux/ui', 'мобильная разработка', '\n                Блог компании Ямбокс\n              ', '\n                Интернет-маркетинг\n              ', '\n                Аналитика мобильных приложений\n              ', '\n                Управление медиа\n              ']",data\habr/post__300242.txt
112,300244,"Стив Возняк, Ричард Брэнсон и Никола Мендельсон отберут лучшие стартапы в Talent Unleashed Awards","['стив возняк', 'ричард брэнсон', 'Talent Unleashed Awards', '\n                Конференции\n              ']",data\habr/post__300244.txt
113,300246,Экономика приложений удвоится до $101 млрд к 2020 году,"['byyd', 'mobile', 'mobile video', 'мобильный маркетинг', 'мобильный программатик', 'монетизация', 'потребительское поведение', '\n                Блог компании BYYD\n              ', '\n                Монетизация игр\n              ', '\n                Аналитика мобильных приложений\n              ']",data\habr/post__300246.txt
114,300248,25 советов по усовершенствованию ваших мобильных приложений и сайтов (часть 2 из 2),"['маркетинг', 'приложения', 'ux/ui', 'мобильная разработка', '\n                Блог компании Ямбокс\n              ', '\n                Интернет-маркетинг\n              ', '\n                Повышение конверсии\n              ', '\n                Управление медиа\n              ']",data\habr/post__300248.txt
115,300250,Новая законодательная инициатива Минтранса РФ вставляет палки в колеса такси-сервисам,"['uber', 'gett', 'яндекс.такси', 'таксомоторные компании', 'такси-сервис', 'агрегатор', 'поправки к законам', 'законопроекты', '\n                Законодательство в IT\n              ', '\n                Бизнес-модели\n              ']",data\habr/post__300250.txt
116,300252,"Как решать проблемы во сне, практические советы","['сон', 'советы', 'логомашина', 'продуктивная деятельность', 'психология', 'мозг', '\n                Блог компании Логомашина\n              ', '\n                Контент-маркетинг\n              ']",data\habr/post__300252.txt
117,300254,Чем должно отличаться резюме от вашего профиля в LinkedIn,"['карьера', 'работа', 'социальные сети', 'резюме', 'поиск работы', 'создание резюме', 'написание писем', '\n                Блог компании icanchoose.ru\n              ', '\n                Карьера в IT-индустрии\n              ']",data\habr/post__300254.txt
118,300258,6 причин вашей усталости,"['эффективность работы', 'усталость', 'бодрость', 'офис', '\n                Блог компании Логомашина\n              ']",data\habr/post__300258.txt
119,300260,Выбор оптимального вида интернет трафика для проведения брендовой рекламной кампании,"['реклама', 'реклама в интернете', 'реклама в социальных сетях', '\n                Медийная реклама\n              ', '\n                Контекстная реклама\n              ', '\n                Брендинг\n              ']",data\habr/post__300260.txt
120,300262,"Получив $120 млн инвестиций, Cabify сможет конкурировать с Uber в Латинской Америке","['Uber', 'Lyft', 'мобильные приложения', 'сервисы такси', 'такси-сервис', 'конкуренция', 'латинская америка', 'инвестиции в стартапы', '\n                Венчурные инвестиции\n              ', '\n                Бизнес-модели\n              ']",data\habr/post__300262.txt
121,300264,"5 отговорок, которые мешают исполнить свою мечту","['мечты', 'мечты сбываются', 'мечта', 'отговорки', 'самоосознанность', 'работа над собой', 'саморазвитие', 'самомотивация', 'самоорганизация', 'планирование', 'планирование путешествий', 'планирование времени', 'время', 'сомнения', '\n                Блог компании MBA Consult\n              ', '\n                GTD\n              ']",data\habr/post__300264.txt
122,300266,Google доигралась в «монополию»: Еврокомиссия дала ход делу о распространении Android OS,"['google', 'еврокомиссия', 'судебные разбирательства', 'нарушение законодательства', 'антимонопольное законодательство', '\n                Законодательство в IT\n              ']",data\habr/post__300266.txt
123,300268,Как писать заголовки посадочных страниц под разные сегменты аудитории,"['посадочные страницы', 'лендинги', 'landing page', 'заголовки 4u', 'заголовки посадочных страниц', 'сегментация целевой аудитории', '\n                Блог компании Yagla\n              ', '\n                Интернет-маркетинг\n              ', '\n                Контекстная реклама\n              ', '\n                Контент-маркетинг\n              ', '\n                Управление медиа\n              ']",data\habr/post__300268.txt
124,300270,Источник бесплатных идей для стартапов,"['стартапы', '\n                Блог компании Hewlett Packard Enterprise\n              ', '\n                Бизнес-модели\n              ']",data\habr/post__300270.txt
125,300274,Intel сокращает 12 000 сотрудников и проводит реструктуризацию,"['intel', 'сокращения штата', 'управление персоналом', 'управление командой', '\n                Управление проектами\n              ']",data\habr/post__300274.txt
126,300276,Google Chrome преодолел отметку в 1 миллиард активных пользователей на мобильных устройствах,"['chrome', 'google', 'android', 'браузеры', 'мобильные приложения', '\n                Аналитика мобильных приложений\n              ']",data\habr/post__300276.txt
127,300278,"Заметки фенолога, советника по маркетингу и смысл жизни автоматизации в непривычных сегментах","['договоры', 'реклама', 'контент-маркетинг', 'размышления', '\n                Блог компании ФрешДок\n              ', '\n                Интернет-маркетинг\n              ']",data\habr/post__300278.txt
128,300280,"ЦРУ инвестирует в компании, вскрывающие ваши твиты и фото в Инстаграме","['ЦРУ', 'инвестиции', 'социальные сети', 'анализ социальных сетей', 'массивы данных', 'Твиттер', 'Фейсбук', 'Инстаграм', '\n                Веб-аналитика\n              ', '\n                Управление медиа\n              ']",data\habr/post__300280.txt
129,300282,Рейтинг «50 главных технологических компаний России» впервые возглавили интернет-компании,"['mail.ru group', 'яндекс', 'рейтинг', 'технологические компании', 'российский рынок', 'финансовые результаты', 'ростех', '\n                Исследования и прогнозы в IT\n              ']",data\habr/post__300282.txt
130,300284,NGINX получил $8 млн и нового участника совета директоров,"['nginx', 'telstra', 'инвестиции', '\n                Финансы в IT\n              ']",data\habr/post__300284.txt
131,300286,«ВКонтакте» стала самым быстрорастущим активом Mail.ru и «крупнейшим мессенджером в России»,"['вконтакте', 'мессенджеры', 'рост аудитории', 'финансовые результаты', 'mail.ru group', 'крупнейшие компании', 'российский рынок', '\n                Монетизация веб-сервисов\n              ']",data\habr/post__300286.txt
132,300288,Кому-то многовато или как метод кайдзен на мою работу повлиял,"['кайдзен', 'фриланс', 'смартпрогресс', 'эффективность работы', 'личная продуктивность', 'достижение цели', '\n                Блог компании SmartProgress\n              ', '\n                Управление проектами\n              ', '\n                GTD\n              ', '\n                Фриланс\n              ']",data\habr/post__300288.txt
133,300290,Нативная реклама VS реклама баннерная: узнаваемость бренда или голосование кошельком,"['нативная реклама', 'PR-интеграция', 'фармакология', 'фармацевтические компании', 'лекарства', '\n                Медийная реклама\n              ']",data\habr/post__300290.txt
134,300292,Money20/20 Europe 2016: Обзор конференции,"['Money20/20 Europe', 'конференция', 'форум', 'FinTech', 'новости', 'тренды', 'разработка', 'блокчейн', 'платежные решения', 'интеграция', 'PayOnline', '\n                Блог компании PayOnline\n              ', '\n                Конференции\n              ']",data\habr/post__300292.txt
135,300296,"Apple выплатила очередному патентному троллю $24,9 млн","['siri', 'патенты', 'судебные разбирательства', 'судебные иски', '\n                Законодательство в IT\n              ']",data\habr/post__300296.txt
136,300298,Eset наращивает выручку в СНГ благодаря сотрудничеству с операторами мобильной связи,"['антивирусное по', 'операторы связи', 'мобильная разработка', 'сотрудничество', 'выручка', 'финансовые результаты', '\n                Монетизация IT-систем\n              ']",data\habr/post__300298.txt
137,300300,Как удержать ценных пользователей? Инструкция для mobile apps-разработчиков,"['byyd', 'mobile', 'mobile apps', 'programmatic', 'мобильный маркетинг', 'монетизация', 'потребительское поведение', '\n                Блог компании BYYD\n              ', '\n                Монетизация IT-систем\n              ', '\n                Контент-маркетинг\n              ', '\n                Аналитика мобильных приложений\n              ']",data\habr/post__300300.txt
138,300302,Сервис микроинвестиций Acorns получил $30 млн инвестиций от PayPal,"['Acorns', 'инвестиции в стартапы', 'инвестиции', 'paypal', '\n                Финансы в IT\n              ']",data\habr/post__300302.txt
139,300304,"Бен Зильберман: важно идти вперёд, пока это возможно","['pinterest', 'бен зильберман', 'стартапы', '\n                Бизнес-модели\n              ']",data\habr/post__300304.txt
140,300306,11 шагов к хорошему интернет-магазину. Сопутствующие товары,"['ui/ux', 'интернет-магазин', 'сопутствующие товары', 'интернет-маркетинг', '\n                GTD\n              ', '\n                Управление e-commerce\n              ']",data\habr/post__300306.txt
141,300310,Выше головы: финансовые результаты компаний Alphabet и Microsoft не оправдали ожиданий аналитиков,"['alphabet', 'microsoft', 'google', 'финансовые результаты', 'котировки акций', 'выручка', 'прибыль', 'прогнозы', 'падение котировок', '\n                Финансы в IT\n              ']",data\habr/post__300310.txt
142,300312,Минкомсвязи предлагает вкладывать в новый фонд развития ИТ по 5 млрд рублей каждый год,"['импортозамещение по', 'минкомсвязи', 'минэкономразвития', 'антикризисные меры', 'поддержка предпринимательства', 'субсидии', '\n                Законодательство в IT\n              ']",data\habr/post__300312.txt
143,300314,Создание быстрорастущего стартапа в традиционно инерционной отрасли промышленности,"['стартап', 'грузоперевозки', 'логистика', 'венчурные инвестиции', 'управление персоналом', '\n                Венчурные инвестиции\n              ', '\n                Управление продуктом\n              ', '\n                Карьера в IT-индустрии\n              ', '\n                Бизнес-модели\n              ']",data\habr/post__300314.txt
144,300316,Видео: конкурс технологических стартапов Danske Ideer 2016,"['singularity university', 'дания', 'образование', 'образование за рубежом', 'образование в it', 'образование в европе', 'стартап-школа', 'стартапы', '\n                Блог компании Zero to Hero\n              ', '\n                Учебный процесс в IT\n              ', '\n                Образование за рубежом\n              ']",data\habr/post__300316.txt
145,300318,Аудиомания #3: Краткий обзор ecommerce-материалов,"['аудиомания', 'электронная коммерция', 'ecommerce', '\n                Блог компании Аудиомания\n              ', '\n                Управление проектами\n              ', '\n                Управление e-commerce\n              ', '\n                Управление продуктом\n              ', '\n                Управление продажами\n              ']",data\habr/post__300318.txt
146,300320,Как умные люди задают вопросы,"['вопросы', 'карьера', 'работа', 'резюме', 'поиск работы', 'выстраивание карьеры', '\n                Блог компании icanchoose.ru\n              ', '\n                Управление медиа\n              ', '\n                Брендинг\n              ']",data\habr/post__300320.txt
147,300322,Что нужно знать рекламодателю перед переходом в программатик?,"['advertizing', 'byyd', 'mobile', 'programmatic', 'мобильная реклама', 'советы', '\n                Блог компании BYYD\n              ', '\n                Медийная реклама\n              ', '\n                Поисковая оптимизация\n              ']",data\habr/post__300322.txt
148,300324,Baidu Video привлек $155 млн инвестиций от фондов и Baidu,"['baidu', 'baidu video', 'инвестиции', 'венчурные инвестиции', '\n                Венчурные инвестиции\n              ']",data\habr/post__300324.txt
149,300326,Сооснователь Facebook и Napster Шон Паркер перезапустил сервис Airtime на iOS и Android,"['шон паркер', 'airtime', 'стартапы', '\n                Развитие стартапа\n              ']",data\habr/post__300326.txt
150,300328,Microsoft и Google отказались от исков против друг друга,"['google', 'microsoft', 'судебные разбирательства', 'судебные иски', 'патенты', '\n                Патентование\n              ']",data\habr/post__300328.txt
151,300330,Важные годы. Определяющее десятилетие от 20 до 30 лет,"['книги', 'важные годы', 'почитать', 'рост', '\n                Блог компании LiteOrder\n              ', '\n                Читальный зал\n              ']",data\habr/post__300330.txt
152,300332,Тренинг «Управление требованиями в Agile проектах»,"['Agile', 'ScrumTrek', '\n                Блог компании ScrumTrek\n              ', '\n                Agile\n              ', '\n                Управление продуктом\n              ']",data\habr/post__300332.txt
153,300334,Пароли и явки: в соответствии с новым законом СМИ впервые отчитались об иностранном финансировании,"['закон о сми', 'российский рынок', 'издательский бизнес', 'медийный рынок', '\n                Законодательство в IT\n              ']",data\habr/post__300334.txt
154,300338,Бизнес-персона: Ларри Пейдж — от создания крупнейшего поисковика до разработки беспилотных автомобилей,"['ларри пейдж', 'google', 'alphabet', 'бизнес-персона', '\n                Карьера в IT-индустрии\n              ']",data\habr/post__300338.txt
155,300340,Кадровые перестановки в крупнейших ИТ- и медиакомпаниях России и мира на этой неделе,"['кадры', 'компании', 'увольнения', 'сокращение штата', 'кадровые перестановки', 'twitter', 'мегафон', 'intel', 'yota', '\n                Управление персоналом\n              ', '\n                Карьера в IT-индустрии\n              ']",data\habr/post__300340.txt
156,300342,Иллюзия больших данных,"['большие данные', 'big data', 'управление информацией', 'добыча данных', 'интеллект бизнеса', '\n                Исследования и прогнозы в IT\n              ']",data\habr/post__300342.txt
157,300344,Издания не имеют права проверять браузеры пользователей на наличие блокировщиков рекламы в Евросоюзе,"['блокировщики рекламы', 'adblock', 'еврокомиссия', 'законодательство и ит', '\n                Законодательство в IT\n              ']",data\habr/post__300344.txt
158,300346,Лень как признак гениальности. 4 вида лени и нужно ли с ней бороться,"['лень', 'прокрастинация', 'самоанализ', 'мотивация', 'эффективность', '\n                GTD\n              ']",data\habr/post__300346.txt
159,300348,Персональные данные: новые правила в Европейском Союзе,"['персональные данные', 'Европейский Союз', 'регулирование интернета', '\n                Законодательство в IT\n              ']",data\habr/post__300348.txt
160,300350,Любимые административные грабли интернетчика,"['договоры', 'сайтостроение', 'управление разработкой', '\n                Блог компании ФрешДок\n              ', '\n                Управление проектами\n              ', '\n                Управление продажами\n              ', '\n                Патентование\n              ']",data\habr/post__300350.txt
161,300352,5 мифов о позитивном ментальном отношении,"['работа над собой', 'самосовершенствование', 'самоосознанность', 'самоорганизация', 'позитивный настрой', 'позитивное мышление', 'позитив', 'негативные мысли', 'негатив', 'жизненный опыт', 'жизненная мудрость', 'жизненный успех', 'полезные советы', '\n                Блог компании TESTutor\n              ', '\n                GTD\n              ']",data\habr/post__300352.txt
162,300356,"6 типов рекламмы в Facebook, которые помогают привлекать и возвращать клиентов","['facebook', 'ecommerce', 'маркетинг', 'smm (маркетинг в соц.сетях)', 'ямбокс', 'yambox', 'yamboks', '\n                Блог компании Ямбокс\n              ', '\n                Интернет-маркетинг\n              ', '\n                Повышение конверсии\n              ', '\n                Управление медиа\n              ']",data\habr/post__300356.txt
163,300358,Telegram — это революция в медиа,"['telegram', 'телеграм', 'медиа', '\n                Управление медиа\n              ']",data\habr/post__300358.txt
164,300360,Продуктивность для цифровой трансформации,"['HPE ALM', 'продуктивность', '\n                Блог компании Hewlett Packard Enterprise\n              ', '\n                Agile\n              ', '\n                Управление продуктом\n              ']",data\habr/post__300360.txt
165,300362,"Интересные события, произошедшие в выходные","['бизнес-персона', 'ларри пейдж', 'кадровые перестановки', 'финансирование сми', 'звуки космоса', 'безусловный доход', 'CERN', 'tesla supercharger', 'рисование', 'умные часы', 'эволюция', 'findface', 'чемпионат по программированию', 'imagine cup', 'ревизор', 'роскомнадзор', 'магия', 'www', 'изображения из видео', '\n                GTD\n              ']",data\habr/post__300362.txt
166,300364,Best practice проектов автоматизации бизнес-процессов от профессионала. Часть 1,"['консалтинг', 'разработка технического задания', 'оптимизация бизнес-процессов', 'описание бизнес-процессов', 'управление проектом', 'best practice', '\n                Блог компании ГК «Современные технологии управления»\n              ', '\n                Управление проектами\n              ', '\n                Бизнес-модели\n              ']",data\habr/post__300364.txt
167,300368,Миссия невыполнима: Метод планирования с недостижимыми целями,"['wrike', 'okr', 'планирование', 'планирование проектов', 'управление проектами', 'продуктивность', '\n                Блог компании Wrike\n              ', '\n                Управление проектами\n              ', '\n                Agile\n              ', '\n                Управление продуктом\n              ']",data\habr/post__300368.txt
168,300370,Банальные ошибки при обновлении иконки приложения,"['Первый опыт', 'Первые ошибки', '\n                Повышение конверсии\n              ', '\n                Аналитика мобильных приложений\n              ']",data\habr/post__300370.txt
169,300372,Киберспорт принесёт в 2016 году почти $500 млн прибыли,"['киберспорт', 'игровая индустрия', '\n                Монетизация игр\n              ']",data\habr/post__300372.txt
170,300374,Во что превратятся большие данные,"['большие данные', 'big data', 'управление информацией', 'добыча данных', 'интеллект бизнеса', '\n                Исследования и прогнозы в IT\n              ']",data\habr/post__300374.txt
171,300376,Счетная палата признала половину инвестиционных проектов «Роснано» убыточными и требует наказания,"['роснано', 'чубайс', 'инновации', 'российский рынок', 'венчурные инвестиции', 'высокотехнологичные компании', '\n                Венчурные инвестиции\n              ']",data\habr/post__300376.txt
172,300378,Как сегментация пользователей повышает их лояльность к приложениям?,"['byyd', 'mobile', 'programmatic', 'мобильный маркетинг', 'мобильный программатик', 'потребительское поведение', '\n                Блог компании BYYD\n              ', '\n                Повышение конверсии\n              ', '\n                Контент-маркетинг\n              ', '\n                Аналитика мобильных приложений\n              ']",data\habr/post__300378.txt
173,300380,"9 цитат Нельсона Манделы, которые способствуют развитию","['самоосознанность', 'работа над собой', 'саморазвитие', 'самомотивация', 'самоорганизация', 'планирование', 'мотивация', 'планирование путешествий', 'планирование времени', 'время', 'сомнения', 'цитаты', '\n                Блог компании MBA Consult\n              ', '\n                GTD\n              ']",data\habr/post__300380.txt
174,300384,Почему SAP HANA не могла не провалиться или фундаментальная порочность вертикальной интеграции,"['hana', 'sap', 'прогнозы', '\n                Блог компании Ultima\n              ', '\n                Управление продуктом\n              ', '\n                Бизнес-модели\n              ']",data\habr/post__300384.txt
175,300386,8 причин использовать профессиональное решение для биллинга SaaS сервиса,"['биллинговые системы', 'биллинг', 'монетизация веб-сервиса', '\n                Блог компании PricePlan\n              ', '\n                Монетизация IT-систем\n              ', '\n                Монетизация веб-сервисов\n              ']",data\habr/post__300386.txt
176,300388,Как наши клиенты конверсию повышали,"['cashmyvisit', 'callback', 'сервис', 'маркетинг', 'продвижение', 'интернет-маркетинг', 'бизнес', '\n                Блог компании Cashmyvisit\n              ', '\n                Управление продуктом\n              ', '\n                Управление продажами\n              ']",data\habr/post__300388.txt
177,300390,Капитализация Kamcord превысила $100 млн после $10 млн инвестиций от Time Warner,"['Time Warner', 'time warner cable', 'kamcord', 'венчурные инвестиции', '\n                Венчурные инвестиции\n              ']",data\habr/post__300390.txt
178,300392,Конференция ISDEF-2016 в Казани: почему это было круто,"['isdef', 'конференция', 'ит-бизнес', '\n                Я пиарюсь\n              ']",data\habr/post__300392.txt
179,300394,AVO и другие альтернативы роумингу,"['роуминг', 'voip', 'конкуренты', 'стартапы', 'дата-роуминг', '\n                Блог компании AVO\n              ']",data\habr/post__300394.txt
180,300396,Шпаргалка в офис: ключевые метрики для развития SaaS-сервиса и любого онлайн-бизнеса,"['метрики', 'развитие бизнеса', '\n                Блог компании Carrot quest\n              ', '\n                Веб-аналитика\n              ', '\n                Growth Hacking\n              ', '\n                Интернет-маркетинг\n              ']",data\habr/post__300396.txt
181,300398,Nokia хочет выкупить стартап Withings,"['nokia', 'withings', 'alcatel-lucent', 'here', '\n                Финансы в IT\n              ']",data\habr/post__300398.txt
